file_name,entity_text,entity_type,start_char,end_char,regulation
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,42111,42123,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,42275,42287,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,42528,42540,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,43389,43401,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,43553,43565,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,43806,43818,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,44676,44688,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,44840,44852,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,45093,45105,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,45970,45982,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,46134,46146,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,46387,46399,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,47251,47263,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,47415,47427,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,47667,47679,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,48536,48548,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,48700,48712,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,48953,48965,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,49821,49833,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,49985,49997,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,50237,50249,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,51108,51120,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_03.json,234567890123,AWS_ACCOUNT_ID,51272,51284,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,284,293,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,1568,1577,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,2852,2861,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,4129,4138,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,5416,5425,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,frank.nair,PERSON,6702,6712,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,7988,7997,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,9265,9274,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,10548,10557,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,11831,11840,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,13120,13129,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,14404,14413,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,15693,15702,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,frank.nair,PERSON,16969,16979,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,18250,18259,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,19534,19543,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,20815,20824,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,22103,22112,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,23379,23388,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,24654,24663,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,frank.nair,PERSON,25927,25937,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,27204,27213,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,28480,28489,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,29757,29766,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,31039,31048,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,frank.nair,PERSON,32333,32343,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,33613,33622,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,34891,34900,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,36172,36181,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,37456,37465,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,frank.nair,PERSON,38738,38748,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,40016,40025,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,41302,41311,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,42590,42599,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,43870,43879,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,45148,45157,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,frank.nair,PERSON,46433,46443,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,eve.patel,PERSON,47716,47725,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,frank.nair,PERSON,48995,49005,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,david.raj,PERSON,50272,50281,"GDPR_Art5_1a, DPDPA_S8"
tenant-b_log_04.json,69.214.22.141,IP_ADDRESS,678,691,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,205.97.175.97,IP_ADDRESS,1962,1975,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,126.111.237.9,IP_ADDRESS,3246,3259,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,190.62.42.98,IP_ADDRESS,4523,4535,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,175.126.43.122,IP_ADDRESS,5810,5824,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,160.143.175.10,IP_ADDRESS,7097,7111,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,52.90.183.13,IP_ADDRESS,8382,8394,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,118.188.80.97,IP_ADDRESS,9659,9672,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,181.35.158.120,IP_ADDRESS,10942,10956,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,180.216.232.223,IP_ADDRESS,12225,12240,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,87.218.105.76,IP_ADDRESS,13514,13527,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,167.143.41.127,IP_ADDRESS,14798,14812,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,156.110.22.17,IP_ADDRESS,16087,16100,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,29.110.194.254,IP_ADDRESS,17364,17378,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,83.160.236.203,IP_ADDRESS,18644,18658,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,20.32.195.53,IP_ADDRESS,19928,19940,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,189.208.221.158,IP_ADDRESS,21209,21224,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,44.193.108.242,IP_ADDRESS,22497,22511,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,62.42.190.64,IP_ADDRESS,23773,23785,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,177.71.187.3,IP_ADDRESS,25048,25060,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,185.25.73.250,IP_ADDRESS,26322,26335,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,220.80.126.226,IP_ADDRESS,27598,27612,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,39.112.79.207,IP_ADDRESS,28874,28887,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,163.147.120.146,IP_ADDRESS,30151,30166,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,165.34.128.22,IP_ADDRESS,31433,31446,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,158.212.211.156,IP_ADDRESS,32729,32744,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,87.178.76.212,IP_ADDRESS,34008,34021,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,27.156.136.172,IP_ADDRESS,35286,35300,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,86.249.197.37,IP_ADDRESS,36567,36580,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,169.116.151.225,IP_ADDRESS,37851,37866,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,162.168.75.33,IP_ADDRESS,39134,39147,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,113.61.250.47,IP_ADDRESS,40411,40424,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,115.233.117.222,IP_ADDRESS,41697,41712,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,96.67.14.67,IP_ADDRESS,42985,42996,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,153.92.72.151,IP_ADDRESS,44265,44278,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,137.226.48.82,IP_ADDRESS,45543,45556,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,168.135.146.210,IP_ADDRESS,46829,46844,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,26.128.130.226,IP_ADDRESS,48111,48125,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,165.219.69.70,IP_ADDRESS,49391,49404,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,21.213.147.92,IP_ADDRESS,50667,50680,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,183,223,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,1060,1089,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,1467,1507,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,2344,2373,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,2751,2791,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,3626,3650,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,4028,4068,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,4908,4937,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,5315,5355,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,6193,6222,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/frank.nair,AWS_ARN,6600,6641,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,7480,7509,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,7887,7927,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,8762,8786,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,9164,9204,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,10040,10069,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,10447,10487,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,11323,11352,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,11730,11770,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,12612,12641,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,13019,13059,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,13896,13925,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,14303,14343,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,15185,15214,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,15592,15632,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,16465,16489,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/frank.nair,AWS_ARN,16867,16908,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,17747,17771,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,18149,18189,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,19031,19055,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,19433,19473,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,20312,20336,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,20714,20754,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,21595,21624,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,22002,22042,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,22876,22900,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,23278,23318,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,24151,24175,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,24553,24593,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,25423,25447,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/frank.nair,AWS_ARN,25825,25866,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,26701,26725,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,27103,27143,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,27977,28001,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,28379,28419,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,29254,29278,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,29656,29696,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,30536,30560,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,30938,30978,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,31824,31853,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/frank.nair,AWS_ARN,32231,32272,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,33110,33134,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,33512,33552,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,34388,34412,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,34790,34830,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,35669,35693,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,36071,36111,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,36948,36977,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,37355,37395,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,38234,38258,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/frank.nair,AWS_ARN,38636,38677,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,39513,39537,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,39915,39955,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,40794,40823,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,41201,41241,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,42082,42111,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,42489,42529,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,43367,43391,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,43769,43809,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,44645,44669,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,45047,45087,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-finance,AWS_ARN,45924,45953,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/frank.nair,AWS_ARN,46331,46372,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,47213,47237,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/eve.patel,AWS_ARN,47615,47655,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,48491,48515,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/frank.nair,AWS_ARN,48893,48934,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,49769,49793,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:iam::234567890123:user/david.raj,AWS_ARN,50171,50211,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,arn:aws:s3:::tenant-b-hr,AWS_ARN,51045,51069,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,248,260,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,1116,1128,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,1280,1292,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,1532,1544,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,2400,2412,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,2564,2576,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,2816,2828,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,3677,3689,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,3841,3853,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,4093,4105,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,4964,4976,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,5128,5140,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,5380,5392,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,6249,6261,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,6413,6425,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,6666,6678,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,7536,7548,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,7700,7712,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,7952,7964,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,8813,8825,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,8977,8989,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,9229,9241,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,10096,10108,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,10260,10272,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,10512,10524,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,11379,11391,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,11543,11555,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,11795,11807,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,12668,12680,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,12832,12844,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,13084,13096,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,13952,13964,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,14116,14128,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,14368,14380,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,15241,15253,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,15405,15417,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,15657,15669,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,16516,16528,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,16680,16692,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,16933,16945,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,17798,17810,"GDPR_Art5_1b, DPDPA_S8"
tenant-b_log_04.json,234567890123,AWS_ACCOUNT_ID,17962,17974,"GDPR_Art5_1b, DPDPA_S8"
